country_iso3c	party	election_date	manifesto_id	lang	qs_nr	qs_id	text	cmp_code	issue	issue_binary	position
ESP	33320	2008-03-09	33320_200803	spa	519	33320_200803_00519	Flujos migratorios de cuyo control y regulación se derivan obvias e importantísimas implicaciones para la seguridad nacional y el bienestar de España y de la Unión.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	522	33320_200803_00522	Impulsar y mejorar los procedimientos de expulsión y devolución de inmigrantes irregulares.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	523	33320_200803_00523	Dotar de medios y condiciones adecuadas a los Centros de Internamiento y de Acogida de Extranjeros.	504	immigration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	524	33320_200803_00524	Incrementar la actividad y la eficacia de la Policía y la Guardia Civil contra las redes de inmigración ilegal.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	526	33320_200803_00526	con los Estados de origen o tránsito de los flujos migratorios irregulares.	107	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	528	33320_200803_00528	Gracias a ese esfuerzo del Gobierno socialista, hemos logrado que el control de los flujos irregulares de inmigración, a escala global, constituya definitivamente una prioridad para la Unión Europea, como así viene reflejándose en las Comunicaciones de la Comisión y en las Conclusiones del Consejo.	108	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	529	33320_200803_00529	Además, en el Consejo Europeo de diciembre de 2005 se aprobó y se inició la puesta en marcha del “Enfoque Global sobre Migración”: medidas prioritarias centradas en África y el Mediterráneo”, impulsado por el Presidente del Gobierno de España,	101	immigration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	530	33320_200803_00530	y en el que se incluye un conjunto de medidas –algunas de las cuales son de interés prioritario para España– de cara a lograr una eficaz lucha contra la inmigración irregular procedente del continente africano.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	531	33320_200803_00531	Durante la próxima legislatura, los socialistas vamos a seguir potenciando todas las medidas de seguridad nacional y de control de fronteras dirigidas a vigilar e inspeccionar con firmeza el eficaz y estricto cumplimiento de nuestras disposiciones legales en materia de inmigración y de estancia en España,	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	532	33320_200803_00532	condición necesaria para hacer realidad los valores de integración, ciudadanía constitucional y de cohesión social en que se funda nuestra convivencia y nuestra seguridad pública.	606	integration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	535	33320_200803_00535	Una política efectiva de control de la entrada o estancia ilegal de los extranjeros en España.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	540	33320_200803_00540	Agilizar los procedimientos de expulsión del territorio español de aquellos extranjeros que se encuentren en situación irregular, especialmente los que delincan o mantengan conductas antisociales o alteren el orden y la seguridad pública.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	541	33320_200803_00541	Proceder a una modificación del actual período máximo de 40 días de detención de los inmigrantes irregulares en los Centros de Internamiento de Extranjeros (CIE), ampliándolo a un período homologable con el resto de los Estados miembros de la Unión Europea,	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	542	33320_200803_00542	y que permita el tiempo necesario para llevar a cabo los trámites de identificación y repatriación de los inmigrantes irregulares.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	543	33320_200803_00543	En dicha reforma –y para evitar que se pueda burlar la aplicación de la normativa en materia de extranjería– vamos a introducir también una modificación para que en los supuestos en los que el extranjero irregular que se encuentre interno en un CIE e inste, en dicha situación, el procedimiento tendente al reconocimiento del derecho de asilo o la condición de refugiado, se interrumpa en ese momento el cómputo del plazo de permanencia en dicho CIE hasta la sustanciación del expediente administrativo.	605	immigration	immigration/integration	neutral
ESP	33320	2008-03-09	33320_200803	spa	544	33320_200803_00544	Endurecer las normas y las sanciones contra los empresarios y empleadores que contraten a extranjeros que no se hallen en situación legal en España.	605	integration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	546	33320_200803_00546	Contribuiremos activamente al desarrollo y promoción de la política de integración de los y las inmigrantes legales en la sociedad española, velando por un completo disfrute, sin ninguna discriminación, de los derechos que la Constitución reconoce a todos los ciudadanos.	203	integration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	547	33320_200803_00547	Y vigilando también por el estricto cumplimiento de los deberes que la Carta Magna nos impone a todos, exigiendo el respeto e impidiendo la vulneración de unos y otros, incluso en las relaciones interpersonales e internas de los propios colectivos de inmigrantes.	203	integration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	548	33320_200803_00548	Reforzar e impulsar los recursos humanos y materiales de los Cuerpos policiales para el desarrollo de los dispositivos operativos de control general de nuestras fronteras;	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	549	33320_200803_00549	y para combatir eficazmente las mafias de redes de inmigración irregular.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	550	33320_200803_00550	Seguiremos impulsando la cooperación policial en el seno de la Unión y con los terceros Estados, impulsando las capacidades y potencialidades operativas y de intercambio de información que ofrece ya FRONTEX.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	551	33320_200803_00551	La lucha contra la denominada irregularidad sobrevenida formará parte prioritaria de nuestra política de control.	605	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	553	33320_200803_00553	En la próxima legislatura, nuestra capacidad de acogida prestará una atención preferente a quienes hayan sido o vayan a ser reagrupados por sus familiares residentes.	705	immigration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	554	33320_200803_00554	Facilitaremos el ejercicio de la reagrupación en el marco de la legalidad vigente, teniendo en cuenta, asimismo, las condiciones de viabilidad del proyecto de inmigración familiar como garantía su posterior integración.	705	integration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	556	33320_200803_00556	Garantizar la posibilidad real de la reagrupación mediante las vías legales de entrada;	705	immigration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	564	33320_200803_00564	Impulsar y agilizar la tramitación de la autorización de la residencia y trabajo de los extranjeros para cubrir por vías regulares las necesidades de nuestro mercado laboral;	408	integration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	566	33320_200803_00566	mejoraremos las vías de acceso de los empresarios a la administración en España y en el exterior, incrementando los recursos humanos y materiales de las oficinas de extranjería en aquellas Comunidades receptoras de un mayor número de trabajadores extranjeros.	303	immigration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	567	33320_200803_00567	Promover la formación de las y los trabajadores inmigrantes previa a su incorporación al puesto de trabajo, en España o en sus países de origen.	705	integration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	568	33320_200803_00568	Integrar en nuestra política de inmigración la contratación de trabajadores especializados o de alta cualificación para contribuir a la mejora de la competitividad de las empresas españolas;	403	integration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	571	33320_200803_00571	Garantizar que la entrada de trabajadores extranjeros no suponga una merma de las condiciones de trabajo de los españoles y extranjeros residentes.	408	immigration	immigration/integration	sceptical
ESP	33320	2008-03-09	33320_200803	spa	572	33320_200803_00572	Los procesos de determinación de las necesidades de mano de obra seguirán contando con la participación de los agentes sociales: el contingente anual se configurará como un instrumento con cada vez mayor protagonismo en regulación de la entrada de trabajadores inmigrantes en España.	408	immigration	immigration/integration	neutral
ESP	33320	2008-03-09	33320_200803	spa	573	33320_200803_00573	Los últimos años muestran los efectos positivos en España y en los países de origen de las experiencias de migración temporal, orientadas desde un inicio al retorno al país de origen y la inversión en el mismo del capital obtenido en España.	408	immigration	immigration/integration	supportive
ESP	33320	2008-03-09	33320_200803	spa	575	33320_200803_00575	Incrementando los incentivos para las y los trabajadores extranjeros que participen en estos proyectos y cumplan con sus obligaciones de retorno, dándoles prioridad para las nuevas contrataciones y accesos posteriores a los contingentes de entrada estable.	408	integration	immigration/integration	supportive
